State,City,Bedroom,Bathroom,Area,LotArea,Latitude,Longitude,ListedPrice
331564.97540983604,523327.3560479483,5.0,3.0,2391.0,0.2,41.658188,-91.46721,419900.0
331564.97540983604,481474.58595835086,4.0,3.0,1210.0,0.268,41.63377,-93.46427,309900.0
331564.97540983604,523327.3560479483,1.0,1.0,576.0,0.4396694214876033,41.710224,-91.53715,249900.0
331564.97540983604,1028927.0630704807,3.0,1.0,1966.0,4.5,42.07737,-91.37905,299900.0
331564.97540983604,292958.00504522194,2.0,1.0,748.0,0.172,41.627342,-93.65525,160000.0
331564.97540983604,522847.9791450775,3.0,2.0,1008.0,0.1790999999999999,41.604336,-93.87755,250000.0
331564.97540983604,466618.01029704884,2.0,2.0,1572.0,0.1205234159779614,42.735676,-94.681305,97500.0
331564.97540983604,591927.8035853814,6.0,3.0,2264.0,0.344,41.58972,-93.739815,315000.0
331564.97540983604,547735.4751559518,4.0,4.0,2749.0,1.78,41.460552,-92.91149,650000.0
331564.97540983604,292958.00504522194,5.0,3.0,1298.0,0.193,41.633503,-93.65711,259000.0
331564.97540983604,366303.6743954629,3.0,1.0,1129.0,0.22,42.478546,-92.33869,165000.0
331564.97540983604,424040.46801206213,3.0,2.0,2175.0,0.1198347107438016,41.268543,-95.85415,220000.0
331564.97540983604,292958.00504522194,3.0,1.0,760.0,0.153,41.625687,-93.61301,129900.0
331564.97540983604,424040.46801206213,3.0,2.0,1688.0,0.529981634527089,41.23028,-95.81584,284900.0
331564.97540983604,523327.3560479483,3.0,2.0,1872.0,0.1699999999999999,41.64506,-91.51385,235000.0
331564.97540983604,476193.35710414575,4.0,2.0,1483.0,0.225,41.624634,-93.74118,289900.0
331564.97540983604,481474.58595835086,5.0,3.0,1977.0,2.36,41.632793,-93.484604,469000.0
331564.97540983604,476193.35710414575,2.0,1.0,684.0,0.173,41.632397,-93.70894,170000.0
331564.97540983604,292958.00504522194,3.0,1.0,1078.0,0.212,41.608364,-93.63986,95000.0
331564.97540983604,327446.09342491,3.0,2.0,1460.0,0.1399999999999999,42.002506,-91.637085,229000.0
331564.97540983604,623053.7609337068,4.0,3.0,1684.0,0.317,41.606487,-93.74686,305900.0
331564.97540983604,366303.6743954629,2.0,1.0,1227.0,0.117,42.472713,-92.330215,139900.0
331564.97540983604,473752.81941146683,3.0,2.0,1029.0,0.2,42.03127,-93.445595,242000.0
331564.97540983604,280340.5600706786,3.0,2.0,1575.0,0.184,42.02759,-91.58198,184900.0
331564.97540983604,477476.898999933,3.0,1.0,1274.0,0.5,41.902115,-93.30163,110000.0
331564.97540983604,493432.2996134861,3.0,2.0,1566.0,17.47,41.383793,-93.28713,290000.0
331564.97540983604,521708.708218777,6.0,4.0,3786.0,0.43,41.719715,-91.65417,889000.0
331564.97540983604,292958.00504522194,3.0,2.0,1128.0,0.184,41.640675,-93.66403,249900.0
331564.97540983604,327446.09342491,4.0,1.0,2079.0,0.11,41.988033,-91.64592,224000.0
331564.97540983604,441929.2919791365,3.0,1.0,1092.0,0.1699999999999999,43.14884,-95.151375,189000.0
331564.97540983604,461533.8812388525,3.0,3.0,1285.0,0.177,41.767246,-93.63046,309900.0
331564.97540983604,591927.8035853814,5.0,4.0,1553.0,0.38,41.5786,-93.78764,500000.0
331564.97540983604,476193.35710414575,5.0,4.0,2944.0,0.235,41.640472,-93.74831,480000.0
331564.97540983604,482668.22712701664,4.0,2.0,1220.0,0.51,41.238003,-95.423004,149900.0
331564.97540983604,292958.00504522194,2.0,1.0,768.0,0.2299999999999999,41.58007,-93.696434,229900.0
331564.97540983604,471661.83650372614,1.0,0.75,1200.0,6.48,43.14219,-91.26059,164900.0
331564.97540983604,513519.62810177857,2.0,1.0,1014.0,0.2,41.30608,-91.69261,56000.0
331564.97540983604,486932.0563774637,3.0,2.0,1748.0,0.4091,41.621807,-94.02375,339900.0
331564.97540983604,480459.7232792235,3.0,1.0,1524.0,2.18,41.30994,-93.74368,170000.0
331564.97540983604,477828.68247443245,5.0,2.0,2362.0,0.99,41.47897,-91.30566,79900.0
331564.97540983604,469670.3905381531,3.0,2.0,1217.0,0.2410468319559228,42.918186,-95.3376,50000.0
331564.97540983604,552876.5695307787,4.0,3.5,2948.0,0.26,42.5006,-92.43447,394900.0
331564.97540983604,464510.3863706216,4.0,3.0,1416.0,0.598,41.666233,-93.76493,315000.0
331564.97540983604,424040.46801206213,4.0,2.0,1296.0,0.34954183654729104,41.233578,-95.86429,168000.0
331564.97540983604,472863.8952029154,3.0,1.5,1140.0,0.64,42.841476,-91.80644,124900.0
331564.97540983604,474511.02946505137,3.0,2.0,1508.0,0.2,41.699123,-93.06577,169000.0
331564.97540983604,457572.4925760687,2.0,1.0,620.0,0.24,43.127064,-93.20427,144500.0
331564.97540983604,522847.9791450775,4.0,3.0,1546.0,0.21,41.61989,-93.85773,429900.0
331564.97540983604,492439.37355167774,3.0,2.0,1634.0,0.5599999999999999,41.08694,-95.79363,225000.0
331564.97540983604,591191.5268922248,4.0,5.0,2941.0,6.862,41.761646,-93.457855,2495000.0
331564.97540983604,280340.5600706786,3.0,3.0,1992.0,0.22,42.03998,-91.57138,265000.0
331564.97540983604,489709.02823887963,5.0,4.0,3442.0,2.21,41.423313,-93.56307,725000.0
331564.97540983604,292958.00504522194,4.0,3.0,2063.0,0.45,41.631065,-93.67138,269900.0
331564.97540983604,461533.8812388525,5.0,3.0,1510.0,0.315,41.75163,-93.64418,450000.0
331564.97540983604,476193.35710414575,3.0,2.0,1027.0,0.2,41.62886,-93.704605,185000.0
331564.97540983604,461533.8812388525,4.0,2.0,1054.0,0.2272727272727272,41.73724,-93.604095,275000.0
331564.97540983604,512241.81689467496,3.0,2.0,1447.0,0.1,41.776447,-93.71931,309900.0
331564.97540983604,476193.35710414575,4.0,4.0,2822.0,0.251,41.617386,-93.80271,548500.0
331564.97540983604,292958.00504522194,6.0,2.0,2678.0,0.224,41.60125,-93.647156,310000.0
331564.97540983604,481474.58595835086,3.0,2.0,1452.0,0.4,41.64627,-93.46819,265000.0
331564.97540983604,496907.6507035481,4.0,4.0,2188.0,0.1699999999999999,41.68445,-91.58009,334900.0
331564.97540983604,501010.3626975834,3.0,3.0,1693.0,0.24,42.168182,-92.01131,119900.0
331564.97540983604,292958.00504522194,5.0,1.0,1571.0,0.106,41.59615,-93.65375,150000.0
331564.97540983604,327446.09342491,4.0,5.0,4290.0,0.408,41.981216,-91.5932,439950.0
331564.97540983604,504304.6855922529,5.0,3.0,2672.0,0.25,41.7401,-91.57663,465000.0
331564.97540983604,500883.4135378363,3.0,2.0,1400.0,0.5,42.08387,-91.322495,289900.0
331564.97540983604,484211.98039495444,2.0,2.0,1547.0,0.287,42.5226,-94.53674,165000.0
331564.97540983604,522847.9791450775,5.0,4.0,2740.0,1.07,41.527416,-93.88451,750000.0
331564.97540983604,459408.19872706063,4.0,2.0,1456.0,0.1699999999999999,42.51057,-94.19531,109900.0
331564.97540983604,292958.00504522194,4.0,2.0,1217.0,0.2789999999999999,41.6218,-93.68798,229900.0
331564.97540983604,488971.0836223658,4.0,3.0,2072.0,0.19,42.040108,-91.68926,265000.0
331564.97540983604,292958.00504522194,4.0,2.0,981.0,0.185,41.62281,-93.563545,260000.0
331564.97540983604,480976.21781624894,4.0,2.0,1452.0,0.18,43.255753,-93.65448,192900.0
331564.97540983604,491073.09731054265,3.0,1.0,1552.0,0.3567,41.894646,-93.59998,239900.0
331564.97540983604,506751.3057316075,5.0,2.0,2272.0,5.5,42.1245,-92.42478,335000.0
331564.97540983604,461533.8812388525,3.0,3.0,1428.0,0.244,41.698822,-93.59164,325000.0
331564.97540983604,492162.73258262675,3.0,2.0,2490.0,0.19,42.815308,-95.966934,272000.0
331564.97540983604,292958.00504522194,3.0,2.0,1588.0,0.6890000000000001,41.63135,-93.67871,225000.0
331564.97540983604,526805.769156327,3.0,2.0,1392.0,0.36,41.17515,-91.827065,189900.0
331564.97540983604,489551.68689932296,3.0,3.0,1812.0,0.1721763085399449,42.048714,-93.63916,327000.0
331564.97540983604,280340.5600706786,4.0,3.0,2372.0,0.274,42.048164,-91.556145,345000.0
331564.97540983604,480959.44066624006,2.0,1.0,709.0,0.19,40.747234,-95.64924,125000.0
331564.97540983604,522847.9791450775,5.0,3.0,1586.0,0.24,41.620735,-93.86366,462500.0
331564.97540983604,474511.02946505137,3.0,2.0,1128.0,1.24328,41.69557,-93.027084,162500.0
331564.97540983604,476193.35710414575,4.0,3.0,1788.0,0.302,41.61969,-93.7444,373777.0
331564.97540983604,327446.09342491,4.0,4.0,2800.0,0.281,42.049133,-91.63057,225000.0
331564.97540983604,480564.31044269283,2.0,1.0,1080.0,0.12,41.65507,-95.3257,89900.0
331564.97540983604,327446.09342491,2.0,2.0,1576.0,0.244,42.019062,-91.63765,197500.0
331564.97540983604,552876.5695307787,4.0,2.0,924.0,0.5,42.56345,-92.46557,189000.0
331564.97540983604,491526.1954214543,3.0,2.0,1108.0,0.12,42.55437,-93.04582,72900.0
331564.97540983604,480447.9723393313,4.0,3.0,2594.0,0.5900000000000001,42.237267,-91.19371,275000.0
331564.97540983604,508016.7984190023,2.0,1.0,864.0,0.1492,41.529427,-94.00715,143000.0
331564.97540983604,485920.9389860916,3.0,1.0,1404.0,0.26,42.094334,-91.86737,174900.0
331564.97540983604,280340.5600706786,3.0,2.0,1588.0,0.227,42.08229,-91.58809,419900.0
331564.97540983604,292958.00504522194,3.0,3.0,1414.0,0.185,41.616623,-93.684296,265000.0
331564.97540983604,591191.5268922248,4.0,3.0,1264.0,0.207,41.70647,-93.47387,325000.0
331564.97540983604,490016.94503742945,3.0,2.0,1610.0,0.19,41.8758,-91.58501,245000.0
331564.97540983604,292958.00504522194,3.0,2.0,1800.0,0.1969999999999999,41.59083,-93.59673,218900.0
331564.97540983604,489271.00255123473,3.0,2.0,1337.0,0.19,41.0093,-95.22288,169900.0
331564.97540983604,424040.46801206213,3.0,3.0,2751.0,0.2644628099173554,41.247826,-95.83607,369900.0
331564.97540983604,504523.0616915788,2.0,1.0,1244.0,0.619,42.078747,-93.88137,145000.0
331564.97540983604,513519.62810177857,4.0,1.0,1477.0,0.1699999999999999,41.300053,-91.680565,225000.0
331564.97540983604,481799.3487405704,3.0,2.0,1568.0,4.93,41.658974,-92.69395,315000.0
331564.97540983604,504007.2965018175,4.0,2.0,1238.0,3.7,43.092907,-95.28844,239000.0
331564.97540983604,327446.09342491,4.0,4.0,2080.0,0.7918209182736455,41.987206,-91.6497,119000.0
331564.97540983604,327446.09342491,3.0,3.0,3102.0,0.274793388429752,42.00797,-91.645256,230000.0
331564.97540983604,424040.46801206213,2.0,1.0,1007.0,0.087,41.26388,-95.875534,150000.0
331564.97540983604,518461.0684242773,4.0,2.0,3088.0,1.15,41.36131,-95.85978,425000.0
331564.97540983604,474511.02946505137,3.0,1.0,1258.0,0.2523,41.696007,-93.04788,170000.0
331564.97540983604,292958.00504522194,3.0,3.0,2314.0,0.403,41.58532,-93.69901,550000.0
331564.97540983604,292958.00504522194,3.0,2.0,1568.0,0.161,41.586834,-93.65824,180000.0
331564.97540983604,327446.09342491,3.0,2.0,885.0,0.1593067033976125,41.969673,-91.68467,90288.0
331564.97540983604,504304.6855922529,5.0,3.0,2787.0,0.2299999999999999,41.740154,-91.57695,479900.0
331564.97540983604,475984.6186307261,2.0,1.0,1430.0,0.15,41.010735,-92.39703,69000.0
331564.97540983604,292958.00504522194,3.0,1.0,1152.0,0.389,41.632935,-93.52354,229000.0
331564.97540983604,623053.7609337068,6.0,6.0,4413.0,0.47,41.63403,-93.859276,1899000.0
331564.97540983604,366303.6743954629,5.0,2.0,1894.0,0.13,42.486465,-92.337265,118500.0
331564.97540983604,292958.00504522194,3.0,3.0,1216.0,0.1699999999999999,41.611523,-93.60156,264900.0
331564.97540983604,457572.4925760687,3.0,2.0,1890.0,2.0535342516069788,43.152752,-93.189644,134900.0
331564.97540983604,461533.8812388525,5.0,3.0,1865.0,0.414,41.711514,-93.65541,659900.0
331564.97540983604,441929.2919791365,3.0,2.0,1940.0,0.16,43.1512,-95.149376,194500.0
331564.97540983604,512241.81689467496,5.0,4.0,2697.0,1.152,41.735794,-93.68033,614900.0
331564.97540983604,476193.35710414575,2.0,2.0,1064.0,0.09,41.62393,-93.73144,155000.0
331564.97540983604,591927.8035853814,3.0,3.0,1706.0,0.06,41.58494,-93.83631,310000.0
331564.97540983604,507234.4082283036,4.0,2.0,3300.0,0.4958677685950413,41.740475,-95.7053,349500.0
331564.97540983604,500896.4243852726,3.0,2.5,1670.0,0.1699999999999999,43.30931,-91.798706,290000.0
331564.97540983604,591927.8035853814,5.0,7.0,4954.0,7.0,41.54597,-93.80816,5800000.0
331564.97540983604,483420.37132402806,5.0,2.5,2696.0,1.394,42.89093,-92.800446,187500.0
331564.97540983604,491073.09731054265,3.0,3.0,1433.0,0.203971533516988,41.89634,-93.59506,305000.0
331564.97540983604,366303.6743954629,2.0,1.0,816.0,0.09,42.484325,-92.34016,105000.0
331564.97540983604,476193.35710414575,2.0,2.0,1596.0,0.203,41.628166,-93.71543,185000.0
331564.97540983604,489709.02823887963,3.0,1.0,1309.0,4.88,41.356762,-93.50233,190000.0
331564.97540983604,523327.3560479483,3.0,2.0,1710.0,13.12,41.606644,-91.44855,525000.0
331564.97540983604,292958.00504522194,3.0,1.0,1092.0,0.2329999999999999,41.516552,-93.631966,139900.0
331564.97540983604,327446.09342491,4.0,3.0,2051.0,0.1379999999999999,42.06584,-91.6571,365000.0
331564.97540983604,464510.3863706216,3.0,3.0,1892.0,0.181,41.660843,-93.73387,345000.0
331564.97540983604,533157.6903388677,4.0,3.0,2791.0,5.99,41.441822,-93.859055,925000.0
331564.97540983604,292958.00504522194,3.0,1.0,1624.0,0.206,41.59565,-93.65124,199900.0
331564.97540983604,529390.1802707692,5.0,2.0,2440.0,10.75,41.53009,-91.79526,509000.0
331564.97540983604,541217.0405903657,3.0,3.0,1560.0,9.75,41.389927,-93.859024,599900.0
331564.97540983604,522847.9791450775,5.0,3.0,1836.0,0.25,41.627857,-93.86577,549000.0
331564.97540983604,501241.200736258,5.0,0.0,2052.0,50.0,40.673748,-93.95828,350000.0
331564.97540983604,560633.9550198277,5.0,3.0,3016.0,3.93,41.49318,-93.51727,600000.0
331564.97540983604,524450.3198973052,3.0,3.0,1123.0,0.11,41.4836,-93.66546,349900.0
331564.97540983604,465823.6793361845,5.0,2.0,2679.0,0.24,42.223278,-91.876144,229500.0
331564.97540983604,424040.46801206213,4.0,3.0,2521.0,0.26,41.25463,-95.80559,440000.0
331564.97540983604,327446.09342491,3.0,2.0,1314.0,0.105,41.97524,-91.69276,124990.0
331564.97540983604,489551.68689932296,3.0,3.0,1466.0,0.21,42.061497,-93.636604,315000.0
331564.97540983604,327446.09342491,4.0,4.0,3168.0,0.25,42.01106,-91.675476,309000.0
331564.97540983604,474511.02946505137,3.0,2.0,1385.0,0.9638,41.71308,-93.05492,249000.0
331564.97540983604,292958.00504522194,4.0,2.0,1291.0,0.162,41.605732,-93.55749,229000.0
331564.97540983604,481474.58595835086,3.0,2.0,1255.0,0.209,41.644867,-93.49253,255000.0
331564.97540983604,465380.3748849814,3.0,1.0,1000.0,0.18,41.02482,-93.3037,110000.0
331564.97540983604,591927.8035853814,4.0,4.0,2206.0,0.556,41.58941,-93.74484,649777.0
331564.97540983604,481474.58595835086,2.0,2.0,1164.0,8.175997245179063,41.642616,-93.469635,180000.0
331564.97540983604,502067.4006545396,4.0,2.0,2836.0,0.37,41.797443,-92.06909,299000.0
331564.97540983604,461533.8812388525,6.0,6.0,3186.0,2.87,41.700264,-93.58945,884000.0
331564.97540983604,492959.80744912976,2.0,3.0,1728.0,2.09,40.62654,-95.66381,229000.0
331564.97540983604,481799.3487405704,5.0,2.0,2166.0,0.1,41.739094,-92.72512,219000.0
331564.97540983604,509873.90911631944,6.0,7.0,3427.0,0.4,42.072994,-94.85829,359000.0
331564.97540983604,461533.8812388525,5.0,3.0,1653.0,0.312,41.769653,-93.588455,425000.0
331564.97540983604,481799.3487405704,4.0,2.0,1506.0,0.2840909090909091,41.748623,-92.72614,185000.0
331564.97540983604,451975.86401510466,3.0,1.0,1893.0,0.2,41.9225,-91.418816,245000.0
331564.97540983604,292958.00504522194,3.0,2.0,1397.0,0.22,41.635185,-93.664566,289000.0
331564.97540983604,327446.09342491,3.0,2.0,1498.0,0.119,41.999474,-91.63989,155000.0
331564.97540983604,523327.3560479483,3.0,2.0,1152.0,0.09,41.650158,-91.494835,195000.0
331564.97540983604,292958.00504522194,2.0,1.0,860.0,0.161,41.615627,-93.6697,199900.0
331564.97540983604,292958.00504522194,4.0,4.0,2752.0,0.415,41.64191,-93.67681,579000.0
331564.97540983604,292958.00504522194,3.0,1.0,1158.0,0.153,41.625282,-93.600945,165000.0
331564.97540983604,280340.5600706786,3.0,1.0,1544.0,0.486,42.03011,-91.60867,102000.0
331564.97540983604,461533.8812388525,4.0,4.0,1590.0,0.231,41.695683,-93.59432,330000.0
331564.97540983604,424040.46801206213,2.0,3.0,1814.0,0.2,41.25374,-95.81695,275000.0
331564.97540983604,280340.5600706786,3.0,1.0,944.0,0.24,42.030083,-91.58105,125000.0
331564.97540983604,524450.3198973052,3.0,1.0,1086.0,0.9183,41.472134,-93.67608,250000.0
331564.97540983604,623053.7609337068,5.0,4.0,3732.0,0.7699999999999999,41.63554,-93.861786,2995000.0
331564.97540983604,491788.8311798628,4.0,2.0,2430.0,0.42,41.468918,-91.83631,220000.0
331564.97540983604,476193.35710414575,4.0,3.0,1509.0,0.29,41.654537,-93.81634,490000.0
331564.97540983604,366303.6743954629,3.0,2.5,1678.0,0.21,42.454124,-92.33111,264900.0
331564.97540983604,523327.3560479483,4.0,3.0,2111.0,0.2799999999999999,41.649372,-91.56408,339000.0
331564.97540983604,504304.6855922529,3.0,2.0,1586.0,0.0,41.758717,-91.63012,225000.0
331564.97540983604,292958.00504522194,2.0,1.0,967.0,0.1399999999999999,41.63721,-93.60566,165000.0
331564.97540983604,424040.46801206213,3.0,1.0,864.0,0.15,41.23562,-95.85514,175000.0
331564.97540983604,292958.00504522194,2.0,2.0,951.0,0.152,41.62738,-93.63163,140000.0
331564.97540983604,292958.00504522194,3.0,1.0,1347.0,0.157,41.617607,-93.610596,150000.0
331564.97540983604,509106.84228499,3.0,4.0,2434.0,4.99,41.88935,-93.8991,636000.0
331564.97540983604,327446.09342491,4.0,4.0,3265.0,0.25,41.969757,-91.76066,375000.0
331564.97540983604,424040.46801206213,2.0,1.0,1008.0,0.1262626262626262,41.264305,-95.89961,144500.0
331564.97540983604,523327.3560479483,3.0,3.0,1886.0,0.4006168411386593,41.66586,-91.5084,329900.0
331564.97540983604,475984.6186307261,3.0,2.0,1558.0,0.6599999999999999,41.006336,-92.445915,199900.0
331564.97540983604,292958.00504522194,3.0,3.0,1443.0,0.212,41.623688,-93.52806,265000.0
331564.97540983604,459408.19872706063,6.0,4.0,5748.0,0.49,42.502335,-94.18226,399900.0
331564.97540983604,769613.7090799252,3.0,1.0,1121.0,0.1399999999999999,40.803463,-91.115166,75000.0
331564.97540983604,461533.8812388525,3.0,3.0,1668.0,0.183,41.745193,-93.63433,299900.0
331564.97540983604,552876.5695307787,3.0,2.5,2769.0,0.21,42.53177,-92.47497,357500.0
331564.97540983604,486932.0563774637,4.0,2.0,1563.0,0.75,41.567616,-94.083885,325000.0
331564.97540983604,475330.1091729435,2.0,2.0,766.0,0.12,42.719337,-94.21167,93500.0
331564.97540983604,292958.00504522194,4.0,2.0,2230.0,0.187,41.637344,-93.690445,314000.0
331564.97540983604,292958.00504522194,3.0,2.0,1237.0,0.161,41.613937,-93.670265,270000.0
331564.97540983604,552876.5695307787,6.0,6.0,8168.0,1.92,42.541756,-92.468216,1675000.0
331564.97540983604,466115.91679701704,8.0,7.0,6927.0,2.61,42.055454,-92.92306,399900.0
331564.97540983604,292958.00504522194,3.0,2.0,975.0,0.172,41.623642,-93.56796,214900.0
331564.97540983604,499596.096387826,5.0,4.0,3568.0,1.77,41.504337,-91.54218,449500.0
331564.97540983604,327446.09342491,3.0,2.0,1523.0,0.1515151515151515,42.02406,-91.66092,189000.0
331564.97540983604,476193.35710414575,6.0,5.0,3536.0,0.317,41.62293,-93.825584,1100000.0
331564.97540983604,327446.09342491,4.0,3.0,2029.0,0.25,42.02722,-91.67604,285000.0
331564.97540983604,496082.4108338417,5.0,2.0,1835.0,0.25,42.78922,-96.15254,253000.0
331564.97540983604,366303.6743954629,4.0,1.75,1832.0,0.18,42.50623,-92.38597,159900.0
331564.97540983604,327446.09342491,4.0,2.0,1692.0,0.22,41.99005,-91.70422,244500.0
331564.97540983604,591927.8035853814,2.0,1.0,796.0,0.6,41.536366,-93.71821,325000.0
331564.97540983604,518461.0684242773,4.0,2.0,3366.0,38.0,40.58783,-93.691376,425000.0
331564.97540983604,366303.6743954629,3.0,2.0,1512.0,0.18,42.494503,-92.372116,224900.0
331564.97540983604,486932.0563774637,4.0,3.0,1212.0,3.89,41.565056,-94.10229,495000.0
331564.97540983604,623053.7609337068,3.0,3.0,1908.0,0.215,41.60553,-93.749626,325000.0
331564.97540983604,461533.8812388525,3.0,3.0,1474.0,0.19,41.69499,-93.59821,359900.0
331564.97540983604,466115.91679701704,4.0,2.0,1314.0,0.25,42.019646,-92.92246,234900.0
331564.97540983604,591927.8035853814,5.0,4.0,2630.0,0.408,41.55043,-93.78424,834900.0
331564.97540983604,292958.00504522194,3.0,3.0,1610.0,0.143,41.679314,-93.60877,349900.0
331564.97540983604,292958.00504522194,3.0,1.0,648.0,0.166,41.600273,-93.59355,117000.0
331564.97540983604,506096.23452730215,3.0,3.0,1386.0,0.24,42.002632,-92.19707,195777.0
331564.97540983604,280340.5600706786,3.0,3.0,4041.0,0.5423553719008265,42.036415,-91.595955,249900.0
331564.97540983604,496009.06354926224,3.0,2.0,1872.0,0.44,41.72195,-91.79355,254900.0
331564.97540983604,366303.6743954629,3.0,2.0,1544.0,0.1699999999999999,42.488625,-92.38599,189000.0
331564.97540983604,486630.54105150775,2.0,1.0,1344.0,3.1,41.204582,-92.77542,100000.0
331564.97540983604,474861.7186652367,4.0,2.0,1554.0,2.0,42.848362,-93.3268,89900.0
331564.97540983604,511955.6447061274,3.0,2.0,1392.0,4.37,41.963097,-93.21186,375000.0
331564.97540983604,769613.7090799252,5.0,2.0,2448.0,0.1399999999999999,40.81924,-91.10403,75000.0
331564.97540983604,292958.00504522194,5.0,4.0,3561.0,0.64,41.579033,-93.67661,1275000.0
331564.97540983604,292958.00504522194,4.0,3.0,1881.0,0.306,41.551666,-93.656555,275000.0
331564.97540983604,477268.044679558,2.0,1.0,1048.0,0.19,41.673836,-93.25253,42000.0
331564.97540983604,515064.5870108105,3.0,2.0,1836.0,5.66,42.222324,-93.57065,524900.0
331564.97540983604,470841.3668074201,2.0,2.0,1178.0,0.21,42.48876,-95.539986,59000.0
331564.97540983604,476193.35710414575,4.0,3.0,2528.0,0.249,41.626076,-93.72772,499900.0
331564.97540983604,292958.00504522194,3.0,3.0,1304.0,0.209,41.553528,-93.57238,250000.0
331564.97540983604,292958.00504522194,3.0,2.0,1088.0,0.24,41.68467,-93.62943,279000.0
331564.97540983604,366303.6743954629,3.0,1.0,908.0,0.1399999999999999,42.525993,-92.33303,109900.0
331564.97540983604,292958.00504522194,2.0,1.0,1067.0,0.312,41.52354,-93.631226,169900.0
331564.97540983604,461533.8812388525,4.0,3.0,1498.0,0.2009999999999999,41.77924,-93.57431,356990.0
331564.97540983604,487885.5769489728,2.0,1.0,1155.0,0.6,41.553974,-95.04135,190000.0
331564.97540983604,477151.6278140255,3.0,1.0,1869.0,9.56,42.16289,-95.51641,107500.0
331564.97540983604,496307.49738126656,3.0,2.0,1568.0,0.2,43.13879,-93.371704,230000.0
331564.97540983604,522847.9791450775,4.0,3.0,2053.0,0.19,41.60697,-93.89619,384990.0
331564.97540983604,1483215.4058259064,3.0,1.0,3200.0,800.0,41.46711,-94.08038,7840000.0
331564.97540983604,490452.50167635916,6.0,3.0,4672.0,9.82,41.61894,-95.84361,745000.0
331564.97540983604,402663.25217505207,3.0,2.0,960.0,4.0,41.230076,-93.02127,195000.0
331564.97540983604,461533.8812388525,3.0,2.0,969.0,0.228,41.733658,-93.59445,265000.0
331564.97540983604,522847.9791450775,4.0,5.0,3172.0,1.43,41.53579,-93.878525,625000.0
331564.97540983604,591191.5268922248,4.0,3.0,1272.0,0.187,41.69215,-93.450226,299990.0
331564.97540983604,457572.4925760687,2.0,1.0,860.0,0.3061999999999999,43.1697,-93.2003,89900.0
331564.97540983604,465380.3748849814,2.0,1.0,831.0,0.313,41.01262,-93.314735,79900.0
331564.97540983604,478127.441371748,3.0,2.0,1280.0,1.43,40.60707,-91.46628,115000.0
331564.97540983604,509106.84228499,2.0,1.0,888.0,0.163,41.856068,-93.92703,99900.0
331564.97540983604,461533.8812388525,4.0,4.0,2320.0,1.284,41.70666,-93.66348,625000.0
331564.97540983604,489709.02823887963,5.0,4.0,2649.0,0.4004,41.382076,-93.569824,529900.0
331564.97540983604,479225.6114786355,3.0,2.0,2060.0,0.16,41.441334,-91.04941,274900.0
331564.97540983604,479041.50907933165,4.0,2.0,2016.0,0.2,42.023834,-96.101616,150000.0
331564.97540983604,495560.06558699347,4.0,4.0,1456.0,0.329,41.681774,-93.78102,329900.0
331564.97540983604,327446.09342491,3.0,2.0,1326.0,0.0991735537190082,42.00144,-91.63922,165000.0
331564.97540983604,464510.3863706216,5.0,3.0,1239.0,0.5050505050505051,41.6581,-93.73993,349900.0
331564.97540983604,483420.37132402806,5.0,1.5,1728.0,2.41,42.914013,-92.73243,165000.0
331564.97540983604,518227.8657580914,3.0,1.0,1096.0,6.07,41.037228,-94.52907,269500.0
331564.97540983604,464140.7803777257,2.0,1.0,3000.0,0.0545224977043158,42.554363,-93.0534,7500.0
331564.97540983604,461533.8812388525,4.0,4.0,2242.0,0.335,41.71285,-93.559685,430000.0
331564.97540983604,327446.09342491,4.0,3.0,2149.0,0.583,42.015324,-91.68839,299999.0
331564.97540983604,769613.7090799252,3.0,2.0,1392.0,9.88,40.904102,-91.05409,115000.0
331564.97540983604,306550.9274737711,3.0,2.5,2560.0,0.2,42.467323,-91.89738,239900.0
331564.97540983604,591927.8035853814,4.0,4.0,1722.0,0.16,41.56615,-93.77481,350000.0
331564.97540983604,496307.49738126656,2.0,1.0,1188.0,0.1399999999999999,43.127792,-93.37842,299000.0
331564.97540983604,496269.3209114959,3.0,2.0,1488.0,0.24,41.80116,-91.49209,225000.0
331564.97540983604,501937.2921801766,5.0,2.0,2176.0,3.0,41.228405,-94.09559,298000.0
331564.97540983604,521063.2379115373,3.0,2.0,1936.0,0.21,42.30186,-95.02559,445000.0
331564.97540983604,468759.6312176121,2.0,1.0,760.0,0.42,42.803787,-91.54406,43000.0
331564.97540983604,474511.02946505137,3.0,2.0,944.0,0.1533,41.706852,-93.03751,154500.0
331564.97540983604,591927.8035853814,2.0,3.0,1255.0,0.082,41.57165,-93.75224,219500.0
331564.97540983604,489551.68689932296,2.0,2.0,1082.0,0.2056932966023875,42.04265,-93.62092,234900.0
331564.97540983604,551389.3936121295,5.0,4.0,3684.0,0.2,40.73397,-92.87806,189000.0
331564.97540983604,513519.62810177857,2.0,1.0,707.0,0.1606978879706152,41.296547,-91.682236,70000.0
331564.97540983604,495560.06558699347,3.0,1.0,960.0,0.172,41.695385,-93.78805,215000.0
331564.97540983604,522847.9791450775,5.0,5.0,3152.0,0.2633999999999999,41.604885,-93.81529,665000.0
331564.97540983604,457572.4925760687,2.0,1.0,588.0,0.3652426078971533,43.137455,-93.24472,88900.0
